brand,video_id,video_url,video_title,publish_date,channel,comment_id,author,comment_text,like_count,reply_count,published_time,is_reply,parent_id,error
Colgate,VvUVLrnboWg,https://www.youtube.com/watch?v=VvUVLrnboWg,,,,UgzvNXbkxy0pZHkbapd4AaABAg.A22A0-W3G4UA25TB3OZPCN,@ColgateIndia,Good work on spotting the doctor’s errors 👨🏻‍⚕But try finding continuity errors to win the 🎁Example: Fire extinguisher changes position at 0:04s and 0:10s 🧯,1,1,1 year ago,1,,
Colgate,VvUVLrnboWg,https://www.youtube.com/watch?v=VvUVLrnboWg,,,,UgzvNXbkxy0pZHkbapd4AaABAg.A22A0-W3G4UA4_60zSYpZs,@ColgateIndia,"🎉 Congratulations ! 🎉  Your competency in finding the continuity goof-ups in our Dr Sleep: Spot-the-goofup contest has earned you  our exclusive hamper, that we can't wait for you to enjoy!  To claim your well-deserved prize, please send us an email at colgate_cares_whatsapp_india@colpal.com with the following details:  Full Name Phone Number Complete Shipping Address  Make sure to include ""Dr Sleep: Spot the Goof-Up Contest Winner"" in the subject line. We're excited to send the hamper your way as soon as we verify your information.  Please ensure to send us an email by 20th June, 2024, post which claiming the hamper will stand null and void.  Thank you for participating and for being such an attentive viewer! Keep an eye out for more challenges and don't forget to enjoy your hamper! 🎁  Cheers, Team Colgate",0,1,1 year ago,1,,
Colgate,VvUVLrnboWg,https://www.youtube.com/watch?v=VvUVLrnboWg,,,,Ugzkfak3_b6REUJmT6h4AaABAg.A21j5WF79m7A25TDRqfXgl,@ColgateIndia,Good work! But you’ve found doctor’s goof-ups 👨🏻‍⚕ Spot continuity goof-ups to win the 🎁 Hint: there are 2 posters at 0:03s but 3 posters at 0:38s 🖼,0,1,1 year ago,1,,
Colgate,VvUVLrnboWg,https://www.youtube.com/watch?v=VvUVLrnboWg,,,,Ugzkfak3_b6REUJmT6h4AaABAg.A21j5WF79m7A4_63MzXclV,@ColgateIndia,"🎉 Congratulations ! 🎉  Your competency in finding the continuity goof-ups in our Dr Sleep: Spot-the-goofup contest has earned you  our exclusive hamper, that we can't wait for you to enjoy!  To claim your well-deserved prize, please send us an email at colgate_cares_whatsapp_india@colpal.com with the following details:  Full Name Phone Number Complete Shipping Address  Make sure to include ""Dr Sleep: Spot the Goof-Up Contest Winner"" in the subject line. We're excited to send the hamper your way as soon as we verify your information.  Please ensure to send us an email by 20th June, 2024, post which claiming the hamper will stand null and void.  Thank you for participating and for being such an attentive viewer! Keep an eye out for more challenges and don't forget to enjoy your hamper! 🎁  Cheers, Team Colgate",1,1,1 year ago,1,,
Colgate,VvUVLrnboWg,https://www.youtube.com/watch?v=VvUVLrnboWg,,,,Ugz7XFp8U2iJ04It5Dx4AaABAg.A20g8Rc6JbJA25T96ON4kC,@ColgateIndia,This list is incredible 🤯 Add a few more correct ones to this list and you are walking away with the 🎁,0,1,1 year ago,1,,
Colgate,VvUVLrnboWg,https://www.youtube.com/watch?v=VvUVLrnboWg,,,,Ugyn6TEP9g-jS7-J11l4AaABAg.A20cCnPwzAIA5VgLaqwaD6,@ColgateIndia,"🎉 Congratulations ! 🎉  Your competency in finding the continuity goof-ups in our Dr Sleep: Spot-the-goofup contest has earned you  our exclusive hamper, that we can't wait for you to enjoy!  To claim your well-deserved prize, please send us an email at colgate_cares_whatsapp_india@colpal.com with the following details:  Full Name Phone Number Complete Shipping Address  Make sure to include ""Dr Sleep: Spot the Goof-Up Contest Winner"" in the subject line. We're excited to send the hamper your way as soon as we verify your information.  Please ensure to send us an email by 10th July, 2024, post which claiming the hamper will stand null and void.  Thank you for participating and for being such an attentive viewer! Keep an eye out for more challenges and don't forget to enjoy your hamper! 🎁  Cheers, Team Colgate",0,1,1 year ago,1,,
Colgate,VvUVLrnboWg,https://www.youtube.com/watch?v=VvUVLrnboWg,,,,Ugy5j1LKeClUGZl6qLh4AaABAg.A20Dk0GK1rqA5VfBAKLdnp,@ColgateIndia,"🎉 Congratulations ! 🎉  Your competency in finding the continuity goof-ups in our Dr Sleep: Spot-the-goofup contest has earned you  our exclusive hamper, that we can't wait for you to enjoy!  To claim your well-deserved prize, please send us an email at colgate_cares_whatsapp_india@colpal.com with the following details:  Full Name Phone Number Complete Shipping Address  Make sure to include ""Dr Sleep: Spot the Goof-Up Contest Winner"" in the subject line. We're excited to send the hamper your way as soon as we verify your information.  Please ensure to send us an email by 10th July, 2024, post which claiming the hamper will stand null and void.  Thank you for participating and for being such an attentive viewer! Keep an eye out for more challenges and don't forget to enjoy your hamper! 🎁  Cheers, Team Colgate",0,1,1 year ago,1,,
Colgate,VvUVLrnboWg,https://www.youtube.com/watch?v=VvUVLrnboWg,,,,UgyzoOZcHrPZtonRiRp4AaABAg.A2-p7xyJD-PA3bVoly3SnK,@sanjoyroy9901,merjr g ntfnt r tn egm wek mt e ntr wvknn,0,1,1 year ago,1,,
Colgate,VvUVLrnboWg,https://www.youtube.com/watch?v=VvUVLrnboWg,,,,UgyzoOZcHrPZtonRiRp4AaABAg.A2-p7xyJD-PA3bVp1xmrUZ,@sanjoyroy9901,merjr g ntfnt r tn egm wek mt e ntr wvknn😮😮 0:01 😮,0,1,1 year ago,1,,
Colgate,VvUVLrnboWg,https://www.youtube.com/watch?v=VvUVLrnboWg,,,,UgyzoOZcHrPZtonRiRp4AaABAg.A2-p7xyJD-PA3lsNBlgDmc,@ColgateIndia,"🎉 Congratulations ! 🎉  Your competency in finding the continuity goof-ups in our Dr Sleep: Spot-the-goofup contest has earned you  our exclusive hamper, that we can't wait for you to enjoy!  To claim your well-deserved prize, please send us an email at colgate_cares_whatsapp_india@colpal.com with the following details:  Full Name Phone Number Complete Shipping Address  Make sure to include ""Dr Sleep: Spot the Goof-Up Contest Winner"" in the subject line. We're excited to send the hamper your way as soon as we verify your information.  Please ensure to send us an email by 31st May, 2024, post which claiming the hamper will stand null and void.  Thank you for participating and for being such an attentive viewer! Keep an eye out for more challenges and don't forget to enjoy your hamper! 🎁  Cheers, Team Colgate",1,1,1 year ago,1,,
Colgate,VvUVLrnboWg,https://www.youtube.com/watch?v=VvUVLrnboWg,,,,Ugx9DhX4b6EkVoFX3Ll4AaABAg.A2-ckX6W7UWA4_5ljwYJLK,@ColgateIndia,"🎉 Congratulations ! 🎉  Your competency in finding the continuity goof-ups in our Dr Sleep: Spot-the-goofup contest has earned you  our exclusive hamper, that we can't wait for you to enjoy!  To claim your well-deserved prize, please send us an email at colgate_cares_whatsapp_india@colpal.com with the following details:  Full Name Phone Number Complete Shipping Address  Make sure to include ""Dr Sleep: Spot the Goof-Up Contest Winner"" in the subject line. We're excited to send the hamper your way as soon as we verify your information.  Please ensure to send us an email by 20th June, 2024, post which claiming the hamper will stand null and void.  Thank you for participating and for being such an attentive viewer! Keep an eye out for more challenges and don't forget to enjoy your hamper! 🎁  Cheers, Team Colgate",0,1,1 year ago,1,,
Colgate,VvUVLrnboWg,https://www.youtube.com/watch?v=VvUVLrnboWg,,,,UgxXgVwyJZdNIXhZ5O94AaABAg.A2-VAZwTMp9A4_5nOfx1d4,@ColgateIndia,"🎉 Congratulations ! 🎉  Your competency in finding the continuity goof-ups in our Dr Sleep: Spot-the-goofup contest has earned you  our exclusive hamper, that we can't wait for you to enjoy!  To claim your well-deserved prize, please send us an email at colgate_cares_whatsapp_india@colpal.com with the following details:  Full Name Phone Number Complete Shipping Address  Make sure to include ""Dr Sleep: Spot the Goof-Up Contest Winner"" in the subject line. We're excited to send the hamper your way as soon as we verify your information.  Please ensure to send us an email by 20th June, 2024, post which claiming the hamper will stand null and void.  Thank you for participating and for being such an attentive viewer! Keep an eye out for more challenges and don't forget to enjoy your hamper! 🎁  Cheers, Team Colgate",0,1,1 year ago,1,,
Colgate,VvUVLrnboWg,https://www.youtube.com/watch?v=VvUVLrnboWg,,,,UgzAPJUodp7EjFA-dix4AaABAg,@mohdmoinuddeen1092,Jab doctor andar jate hai video time 0:02 par samne wall par 3 photo hote hai but last mein jab bed bahar ata hai video time 0:39 tab wall pr 2 photo hote hain ❤,0,0,1 year ago,0,,
Colgate,VvUVLrnboWg,https://www.youtube.com/watch?v=VvUVLrnboWg,,,,Ugzifjeii7pcdt7iYZ94AaABAg,@in_my_dugout17,"Goof - ups: 1) there is no phone, he is talking through the Stethoscope. 2) When the patient wishes him good morning, he replies back saying ""morning doctor"" to the patient.  3) Instead of checking the injection he is checking the pen and say ""it's not working"" 4) Tries the drink the saline. 5) Reads the X-ray upside down. 6) Uses the gloves as tissue paper",0,0,1 year ago,0,,
Colgate,VvUVLrnboWg,https://www.youtube.com/watch?v=VvUVLrnboWg,,,,UgzOO2w5Fm1shB19Qe14AaABAg,@Meri_pyari_shri_g,Goof-ups:1) videogame play on heart monitoring machine 2) baby dipers why in operation theater,0,0,1 year ago,0,,
Colgate,VvUVLrnboWg,https://www.youtube.com/watch?v=VvUVLrnboWg,,,,UgyEGre1IuTDHHf2cZl4AaABAg,@r4jeev_28,"1), वह स्टेथोस्कोप से बात कर रहा है , फोन के जगह  2) जब मरीज उसे गुड मॉर्निंग कहता है तो वह मरीज को ""मॉर्निंग डॉक्टर"" कहता है  3) वह इंजेक्शन के जगह पेन है  5) एक्स-रे को उल्टा पढ़ता है,  6) दस्तानों को टिश्यू पेपर के तरह उपयोग कर रहा है",0,0,1 year ago,0,,
Colgate,VvUVLrnboWg,https://www.youtube.com/watch?v=VvUVLrnboWg,,,,UgyZE64yXgC1-cHHvFd4AaABAg,@rajeshshyam9898,Tetris game on moniter in background and fire extinguisher position change,0,0,1 year ago (edited),0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,Ugxgrb3R6YAxNNjyPIF4AaABAg,@affansharief7641,"If Ratan Naval Tata ji were still living ( despite being a billionaire), he would undoubtedly consider middle-class, reasonably priced cars that cost between 2.5L and 3L rupees. We (India) truly missed the most humankind man....",0,0,4 days ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgzQu1Z1C4S6J6jaSB94AaABAg,@MathiasGOMATATY,Bonjour Tata motor je voudrais acheter un mini van depuis le Congo Brazzaville que faire ?,0,0,5 days ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgxBjgzL4pBBsc5WDWV4AaABAg,@m.k.s.7417,"Hey, what -if: Kaka, (from: Brazil =**a former: footballer; **for: Brazil; Real_Madrid??  And A.C. Milan**); could become; ""Your:_ -""BRAND_Ambassador!!""!!""????  ""Kaka, for: TATA!!""?? (M.K.S.).",0,0,8 days ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,Ugwi9tHtyCBLL_Wmkjt4AaABAg,@pramodchavanclicks,World's Number 1 Safest Hatchback Tata Altroz ...  - google source,0,0,9 days ago (edited),0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgzXstOjI3PXDtpFKqR4AaABAg,@debarshiborah9180,"Sierra kab launch hogi .... Itna late ... Baki cars pura market leke Gaya , aur tata wale sirf spy shot hi dete reh gaya .....sad tata motors really sad",1,0,2 weeks ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgzRy3PvOfm6Yu38JyB4AaABAg,@karanp4183,"Punch facelift lonch karo tata ji ..🙏🙏 diwali pe leni he mujhe, warna maruti baleno book kara raha hu ..",1,0,2 weeks ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgwXxm1TVPpGg7y_2Q94AaABAg,@nainasharma8903,Nexon  Tata,0,0,2 weeks ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgyGgJk9Vny3xDKqG954AaABAg,@MRK78188,Tata motors ab features de diye safety dedi looks de diye apni do cars ko chod kar Tiago tigor ko punch facelift aa hi Raha hai punch mein koi features reh na jaye ab aur value for money vareint bhi launch karna 9 lakhs on road ke under jismein saare advanced features ho  Aur  ab apni car's mein ek cheez ka sudhar aur karlo uske sath kahi aur problem bhi solve ho jayegi agar aap kar paye toh ab aapki cars keval aur keval mileage and engine noise kevin noise ke karan sales nhi le pa rahi hai kaise bhi karke karo kam se kam punch facelift and altroz facelift and aane wali Tiago tigor new gen ka mileage increase karke dzire ke level par le jao dzire CNG mein mileage 37 se 40 km/kg ka nikaal rahi hai new wali dzire and 35 se lekar 37 tak toh maruti Swift fronx Baleno celerio bade aaram se nikaal rahi hai itna company claim bhi nhi karti aap bhi apni yeh mileage kam se kam CNG mein 36km se lekar 38km/kg tak badao aur engine noise nhi khatm ho rahi hai aapki cars ki isko kam kijiye agar aapne Aisa kar dikhaya toh aapki cars sales toh high hogi hi sath hi sath cars ki resale value increase hogi phir aap maruti ki jagah lene ke liye ready ho jaoge,0,0,3 weeks ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgwQGnY0-NhAkes9g9B4AaABAg,@MRK78188,Tata motors ab features de diye safety dedi looks de diye apni do cars ko chod kar Tiago tigor ko punch facelift aa hi Raha hai punch mein koi features reh na jaye ab aur value for money vareint bhi launch karna 9 lakhs on road ke under jismein saare advanced features ho  Aur  ab apni car's mein ek cheez ka sudhar aur karlo uske sath kahi aur problem bhi solve ho jayegi agar aap kar paye toh ab aapki cars keval aur keval mileage and engine noise kevin noise ke karan sales nhi le pa rahi hai kaise bhi karke karo kam se kam punch facelift and altroz facelift and aane wali Tiago tigor new gen ka mileage increase karke dzire ke level par le jao dzire CNG mein mileage 37 se 40 km/kg ka nikaal rahi hai new wali dzire and 35 se lekar 37 tak toh maruti Swift fronx Baleno celerio bade aaram se nikaal rahi hai itna company claim bhi nhi karti aap bhi apni yeh mileage kam se kam CNG mein 36km se lekar 38km/kg tak badao aur engine noise nhi khatm ho rahi hai aapki cars ki isko kam kijiye agar aapne Aisa kar dikhaya toh aapki cars sales toh high hogi hi sath hi sath cars ki resale value increase hogi phir aap maruti ki jagah lene ke liye ready ho jaoge,0,0,3 weeks ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,Ugw-w3gMbM706cAMVaN4AaABAg,@MRK78188,Tata motors ab features de diye safety dedi looks de diye apni do cars ko chod kar Tiago tigor ko punch facelift aa hi Raha hai punch mein koi features reh na jaye ab aur value for money vareint bhi launch karna 9 lakhs on road ke under jismein saare advanced features ho  Aur  ab apni car's mein ek cheez ka sudhar aur karlo uske sath kahi aur problem bhi solve ho jayegi agar aap kar paye toh ab aapki cars keval aur keval mileage and engine noise kevin noise ke karan sales nhi le pa rahi hai kaise bhi karke karo kam se kam punch facelift and altroz facelift and aane wali Tiago tigor new gen ka mileage increase karke dzire ke level par le jao dzire CNG mein mileage 37 se 40 km/kg ka nikaal rahi hai new wali dzire and 35 se lekar 37 tak toh maruti Swift fronx Baleno celerio bade aaram se nikaal rahi hai itna company claim bhi nhi karti aap bhi apni yeh mileage kam se kam CNG mein 36km se lekar 38km/kg tak badao aur engine noise nhi khatm ho rahi hai aapki cars ki isko kam kijiye agar aapne Aisa kar dikhaya toh aapki cars sales toh high hogi hi sath hi sath cars ki resale value increase hogi phir aap maruti ki jagah lene ke liye ready ho jaoge,0,0,3 weeks ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,Ugzwh7LctJMC5murgsR4AaABAg,@MRK78188,Tata motors ab features de diye safety dedi looks de diye apni do cars ko chod kar Tiago tigor ko punch facelift aa hi Raha hai punch mein koi features reh na jaye ab aur value for money vareint bhi launch karna 9 lakhs on road ke under jismein saare advanced features ho  Aur  ab apni car's mein ek cheez ka sudhar aur karlo uske sath kahi aur problem bhi solve ho jayegi agar aap kar paye toh ab aapki cars keval aur keval mileage and engine noise kevin noise ke karan sales nhi le pa rahi hai kaise bhi karke karo kam se kam punch facelift and altroz facelift and aane wali Tiago tigor new gen ka mileage increase karke dzire ke level par le jao dzire CNG mein mileage 37 se 40 km/kg ka nikaal rahi hai new wali dzire and 35 se lekar 37 tak toh maruti Swift fronx Baleno celerio bade aaram se nikaal rahi hai itna company claim bhi nhi karti aap bhi apni yeh mileage kam se kam CNG mein 36km se lekar 38km/kg tak badao aur engine noise nhi khatm ho rahi hai aapki cars ki isko kam kijiye agar aapne Aisa kar dikhaya toh aapki cars sales toh high hogi hi sath hi sath cars ki resale value increase hogi phir aap maruti ki jagah lene ke liye ready ho jaoge,0,0,3 weeks ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,Ugy6cEJmAmtQlLzH6F94AaABAg,@MRK78188,Tata motors ab features de diye safety dedi looks de diye apni do cars ko chod kar Tiago tigor ko punch facelift aa hi Raha hai punch mein koi features reh na jaye ab aur value for money vareint bhi launch karna 9 lakhs on road ke under jismein saare advanced features ho  Aur  ab apni car's mein ek cheez ka sudhar aur karlo uske sath kahi aur problem bhi solve ho jayegi agar aap kar paye toh ab aapki cars keval aur keval mileage and engine noise kevin noise ke karan sales nhi le pa rahi hai kaise bhi karke karo kam se kam punch facelift and altroz facelift and aane wali Tiago tigor new gen ka mileage increase karke dzire ke level par le jao dzire CNG mein mileage 37 se 40 km/kg ka nikaal rahi hai new wali dzire and 35 se lekar 37 tak toh maruti Swift fronx Baleno celerio bade aaram se nikaal rahi hai itna company claim bhi nhi karti aap bhi apni yeh mileage kam se kam CNG mein 36km se lekar 38km/kg tak badao aur engine noise nhi khatm ho rahi hai aapki cars ki isko kam kijiye agar aapne Aisa kar dikhaya toh aapki cars sales toh high hogi hi sath hi sath cars ki resale value increase hogi phir aap maruti ki jagah lene ke liye ready ho jaoge,0,0,3 weeks ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,Ugw2hwMTfFj1PXXfHXB4AaABAg,@MRK78188,Tata motors ab features de diye safety dedi looks de diye apni do cars ko chod kar Tiago tigor ko punch facelift aa hi Raha hai punch mein koi features reh na jaye ab aur value for money vareint bhi launch karna 9 lakhs on road ke under jismein saare advanced features ho  Aur  ab apni car's mein ek cheez ka sudhar aur karlo uske sath kahi aur problem bhi solve ho jayegi agar aap kar paye toh ab aapki cars keval aur keval mileage and engine noise kevin noise ke karan sales nhi le pa rahi hai kaise bhi karke karo kam se kam punch facelift and altroz facelift and aane wali Tiago tigor new gen ka mileage increase karke dzire ke level par le jao dzire CNG mein mileage 37 se 40 km/kg ka nikaal rahi hai new wali dzire and 35 se lekar 37 tak toh maruti Swift fronx Baleno celerio bade aaram se nikaal rahi hai itna company claim bhi nhi karti aap bhi apni yeh mileage kam se kam CNG mein 36km se lekar 38km/kg tak badao aur engine noise nhi khatm ho rahi hai aapki cars ki isko kam kijiye agar aapne Aisa kar dikhaya toh aapki cars sales toh high hogi hi sath hi sath cars ki resale value increase hogi phir aap maruti ki jagah lene ke liye ready ho jaoge,0,0,3 weeks ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgzRA2QuS99LgCEdwqZ4AaABAg,@FarzanaYeasmin-p3d,Can i give yours some dijain.  how to give it.  Please tell me.  I am from Bangladesh 🇧🇩,0,0,4 weeks ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,Ugw2aAvDWq4ghRD6G594AaABAg,@Ashish-lg8fq,I am using voltas tata ac,1,0,4 weeks ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgyYAblbidIgAr2Mtax4AaABAg,@GajalaAnwar,Tata motors altroz ki fecelift itne din baad layi lekin ground clearance badha nahi saki to itni hipe banana bekar ho gayi sales jo ka tou raha,0,0,4 weeks ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgxkuY3pVtuqStYZ8Ht4AaABAg,@mehulgajjar6751,Ratan king of flop car,0,0,1 month ago (edited),0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgzOh5FfelRWLbkc3K54AaABAg,@anmolsamrat4455,Love you tata and tata family ❤❤❤❤,0,0,1 month ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgxJTj6wthTYqFzzlxF4AaABAg,@karthikeyan1996_,Please send it global ncap and get the results verified. Do voulntary global ncap want to see this tank score 5,1,0,1 month ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,Ugz5CNoqC-_2gxvwOpJ4AaABAg,@gill7940,I'm interested altroz diesel engine top model,0,0,1 month ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgzRy3PvOfm6Yu38JyB4AaABAg.ANwAGgr8X24ANwe_hJTsBq,@debarshiborah9180,Bhai baleno le lo ...tata ke bhoroshe mat rho ... Yeh log 3 saal tak gadi ka testing hi karta hei,1,1,2 weeks ago,1,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgzOh5FfelRWLbkc3K54AaABAg.ANSiWVHTFNtANTMoLO9AGk,@TataMotorsCars,❤️,0,1,1 month ago,1,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,Ugz5CNoqC-_2gxvwOpJ4AaABAg.ANHMzrLm9w2ANHPjf1ghrZ,@TataMotorsCars,"Hi @gill7940, we suggest you visit your nearest Tata Motors dealership to get the best guidance as per your query. To locate your nearest dealer, please click the link here: http://bit.ly/2Rkvwvp.",0,1,1 month ago,1,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,Ugzi1yhTols0-_32w1d4AaABAg,@md0-007,Tata and many  suv cars biggest FAILURE😢  in India market  3 rd space very low   Xylo only best cars in Indian history for all middle class family best 3 rd row seat good space for legs ❤❤❤love xylo❤❤❤,0,0,1 month ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,Ugwh_ySUe4xm9S68O0d4AaABAg,@sachin89508,Now maurti is getting 5 star,1,0,1 month ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgwqXtImz5CjGUFMMdF4AaABAg,@PrakashRajendran-kq3hx,"I am having Tata altroz till date I am not cruse 100 km speed and above I maintain my average speed as 80 - 100 because it’s not too fun to drive, but safety to family. I got 21 mileage in petrol with AC.",1,0,1 month ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,Ugx7LKiJAMp0s7JYkZ94AaABAg,@rakeshmodhvadiya,🇮🇳❤️ I love Tata motors ❤️🇮🇳,0,0,1 month ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgypwsEmwF0F4zgeidd4AaABAg,@shrikantdarade2138,"Tata Menas Trust,Safety,Performance 🔥",4,0,1 month ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgzbVTXNrYZdUtyhomN4AaABAg,@raghavm9357,Trust meaning TATA,2,0,1 month ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgzK7fIyoI8QmosFWi54AaABAg,@Souvikkarmakar2001,I believe in tata motors❤️. That's why I'm planning to buy tata punch or tiago ❤️,3,0,1 month ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgyUjj_NoTT-Cv8pK8J4AaABAg,@rvshankar93,Please bring amt in top end as well and racer edition too,2,0,1 month ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgxyHfwCDo2eFMZpkX94AaABAg,@ShivamSharma-hv3cx,As expected 💯🌹,1,0,1 month ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,Ugy7t-43PHAb-nm8kEd4AaABAg,@savansanghavi7465,Punch facelift please,0,0,1 month ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgxYmC4RLOxj4LXHQgl4AaABAg,@INCREDIBLEBHARAT101,Trust on TATA,1,0,1 month ago,0,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,Ugx7LKiJAMp0s7JYkZ94AaABAg.ANDUIXKNyCIANDm4vXfT5W,@TataMotorsCars,❤⁠🙏,0,1,1 month ago,1,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgypwsEmwF0F4zgeidd4AaABAg.ANCylci28KkAND2J6JhnR2,@TataMotorsCars,You've touched our hearts! ❤,1,1,1 month ago,1,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgzbVTXNrYZdUtyhomN4AaABAg.ANCqTsKOrp1ANCwhxJlOdu,@TataMotorsCars,❤️,0,1,1 month ago,1,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgzK7fIyoI8QmosFWi54AaABAg.ANClQ-cCPncANCqjZtbfAB,@Virat_AMP,Buy altroz I drive it till 3. Months,1,1,1 month ago,1,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgzK7fIyoI8QmosFWi54AaABAg.ANClQ-cCPncAND24_6eOPF,@TataMotorsCars,Your support means the world to us ❤,1,1,1 month ago,1,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgzK7fIyoI8QmosFWi54AaABAg.ANClQ-cCPncANo-xeCft38,@rishitaparia8787,"Check about the after sales in your area, their service centre is typically pathetic and unresponsive.",0,1,3 weeks ago,1,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgxyHfwCDo2eFMZpkX94AaABAg.ANCjh3_juNaAND00OGao_z,@TataMotorsCars,🥰,1,1,1 month ago,1,,
Tata Motors,vgHh535GOwA,https://www.youtube.com/watch?v=vgHh535GOwA,,,,UgxYmC4RLOxj4LXHQgl4AaABAg.ANCgXuQ75RDANCkXvo31Es,@TataMotorsCars,❤️,1,1,1 month ago,1,,
Hero MotoCorp,g1LXnvkR_Ic,https://www.youtube.com/watch?v=g1LXnvkR_Ic,,,,Ugy-vpulBFRdn0XT5q94AaABAg,@avdeshrajoriya7244,"Please don't purchase hero bikes because i am suffering from so many problems in my bikewrost decission of my entire life to purchase hero Xtreme 125 r bike I purchased xtreme 125 r on 26 may 2024 from agra .uttar Pradesh by Nitin hero worst decision of my entire life my bike is 1 lot bike in my bike so many manufacturing defects like gear shifting issue and engine issue but hero service centre have very unprofessional service engineer's even they are not able to find problem past 1 year even till now they are not able find and solve my bike problem I am very tired of going to service centres but my bike has not been fixed yet , in my bike so many manufacturing defects and till now 1 year complete of my bike but still I am facing so many issues in my bike and no one hero service centre are able to solve my bike issue even I already escalate my issue to manager , territory manager and area manager also they are not able to solve my bike problem I am so tired of going to the service center very unprofessional service experience   I want my money back otherwise I will file a case in the consumer court. I have all the proofs, all the bills that how many manufacturing defects are there in my bike and how many parts have been replaced now I am so tierd now if my payment not refunded    And I will make videos on all social media platforms and suggest everyone not to buy any Hero bike and will share my experience with all the proof. I have all the bills, I have gone to the service centre so many times and so many parts have been replaced in my bike but yet my bike problem is not solved    If my money not refunded I will Ifile a case   in the consumer court because I have no other option",0,0,1 month ago,0,,
